X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
1293959.1249242,164242.539094597,141,350143,0,350,7-Eleven Store #32658C,7-Eleven Store #32658C,1200 SW 43RD ST,98057,Renton,(425) 251-9120,Seating 0-12,III, , , , ," 
"
1307120.79184228,120442.663111851,142,350144,0,350,7-Eleven Store #35334A,7-Eleven Store #35334A,31207 124TH AVE SE,98092,Auburn,(253) 735-9643,Seating 0-12,III, , , , ," 
"
1299037.14298336,108942.098186523,143,350145,0,350,"7-Eleven; Inc/Mkt 2361- 14481E","7-Eleven; Inc/Mkt 2361- 14481E",1539 21ST AVE SE,98002,Auburn,(253) 796-7151,Seating 0-12,III, , , , ," 
"
1267836.48688085,115432.268933192,144,350146,0,350,"7-Eleven; Inc/Mkt 2361- 27284B","7-Eleven; Inc/Mkt 2361- 27284B",32935 1ST AVE S,98003,Federal Way,(253) 661-5383,Seating 0-12,III, , , , ," 
"
1288646.62308203,142412.326521516,145,350147,0,350,"7-Eleven; Inc/Mkt 2361- 27311C","7-Eleven; Inc/Mkt 2361- 27311C",1481 W MEEKER ST,98032,Kent,(253) 796-7151,Seating 0-12,III, , , , ," 
"
1267970.05387095,121382.105458692,146,350148,0,350,"7-Eleven; Inc/Mkt 2361-17463D","7-Eleven; Inc/Mkt 2361-17463D",104 SW 312TH ST,98023,Federal Way,(253) 796-7151,Seating 0-12,III, , , , ," 
"
1281378.01491585,204367.393884107,147,350149,0,350,7 - Eleven #37134A,7 - Eleven #37134A,5700 M L KING JR WAY S,98118,Seattle,(206) 725-8421,Seating 0-12,III, , , , ," 
"
1275885.83101836,245529.271533936,148,350150,0,350,7 - Eleven #38365A,7 - Eleven #38365A,4710 UNIVERSITY WAY NE,98105,Seattle,(206) 409-5327,Seating 0-12,III, , , , ," 
"
1291016.61506119,164129.252247691,149,350151,0,350,7 Eleven #39637A,7-Eleven #39637A,18010 E VALLEY HWY,98032,Kent,(206) 841-3355,Seating 0-12,III, , , , ," 
"
1300752.47288603,138807.963979602,150,350152,0,350,7 Eleven Food Mart,7 Eleven Food Mart,10225 SE 256TH ST,98030,Kent,(206) 697-3120,Seating 0-12,III, , , , ," 
"
1265466.06511253,252730.852603182,151,350153,0,350,74Th St Ale House,74Th St Ale House,7401 GREENWOOD AVE N,98103,Seattle,(206) 228-7908,Seating 13-50,III, , , , ," 
"
1273813.52085853,176568.577106521,152,350154,0,350,757 Mini Mart,757 Mini Mart,14257 DES MOINES MEMORIAL DR S,98168,Seattle,(206) 242-9431,Grocery Store-no seating,I, , , , ," 
"
1274784.01990177,181628.514493182,153,350155,0,350,76 Food #284,76 Food #284,12807 DES MOINES MEMORIAL DR S,98168,Seattle,(206) 650-5442,Seating 0-12,III, , , , ," 
"
1297806.71991928,110341.870977521,154,350156,0,350,76 Food Mart,76 Food Mart,1111 17TH ST SE,98002,Auburn,(253) 939-2223,Seating 0-12,III, , , , ," 
"
1275941.1409471,138280.465034604,155,350157,0,350,76 Gas Station,76 Gas Station,25915 PACIFIC HWY S,98198,Des Moines,(206) 351-0113,Seating 0-12,III, , , , ," 
"
1304139.65213527,228003.359079272,156,350158,0,350,777 Cafe,777 Cafe,777 108TH AVE NE #101,98004,Bellevue,(206) 601-0173,Seating 0-12,III, , , , ," 
"
1301255.3580351,178043.580718189,157,350159,0,350,8 Bit Arcade Bar,8 Bit Arcade Bar,916 S 3rd ST,98057,Renton,(206) 914-8451,Seating 13-50,III, , , , ," 
"
1257345.27197094,247697.151056439,158,350160,0,350,8 Oz Burger & Co,8Oz Burger & Co,2409 NW MARKET ST,98107,Seattle,(206) 819-0705,Seating 51-150,III, , , , ," 
"
1273484.38897085,227209.100497186,159,350161,0,350,8 Oz Burger Bar,8 Oz Burger Bar,1401 BROADWAY,98122,Seattle,(206) 819-0776,Seating 51-150,III, , , , ," 
"
1269947.83895735,223157.386815861,160,350162,0,350,84 Yesler,84 Yesler,84 YESLER WAY,98104,Seattle,(206) 618-7739,Seating 13-50,III, , , , ," 
"
1288404.39686044,170791.459067598,161,350163,0,350,85 C Bakery Cafe,85 C Bakery Cafe,1341 SOUTHCENTER MALL #1610,98188,Tukwila,(714) 459-9501,Seating 13-50,III, , , , ," 
"
1317246.98484445,231674.596487433,162,350164,0,350,85 C Bakery Cafe- Bellevue,85 C Bakery Cafe- Bellevue,14701 NE 20TH ST,98007,Bellevue,(425) 434-4768,Seating 13-50,III, , , , ," 
"
1263024.99092644,255768.733994603,163,350165,0,350,85Th Street Market - Chucks Hop Shop,Chucks Hop Shop,656 NW 85TH ST,98117,Seattle,(206) 552-9544,Seating 13-50,III, , , , ," 
"
1273459.23613402,113857.999115855,164,350166,0,350,8Ight Izakaya,8Ight Izakaya,33320 PACIFIC HWY S #101,98003,Federal Way,(312) 841-3222,Seating 51-150,III, , , , ," 
"
1269761.17200786,210807.084744856,165,350167,0,350,9 Hats Winery,9 Hats Winery,3861 1ST AVE S STE C,98134,Seattle,(206) 366-0335,Seating 51-150,III, , , , ," 
"
1266195.70407319,173893.906930938,166,350168,0,350,909 Coffee And Wine,909 Coffee And Wine,909 SW 152ND ST,98166,Burien,,Seating 51-150,III, , , , ," 
"
1290888.3118401,163091.831422269,167,350169,0,350,99 Ranch Market-Hot Deli,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Seating 13-50,III, , , , ," 
"
1290888.3118401,163091.831422269,168,350170,0,350,99 Ranch Market-Meat,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Meat/Sea Food,III, , , , ," 
"
1290888.3118401,163091.831422269,169,350171,0,350,99 Ranch Market - Bakery,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Bakery-no seating,III, , , , ," 
"
1290888.3118401,163091.831422269,170,350172,0,350,99 Ranch Market - Grocery,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Grocery Store-no seating,I, , , , ," 
"
1290888.3118401,163091.831422269,171,350173,0,350,99 Ranch Market - Seafood,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Meat/Sea Food,III, , , , ," 
"
1285291.13602661,200499.509887606,172,350174,0,350,A-Chau Cafe & Deli Llc,A-Chau Cafe & Deli Llc,6902 RAINIER AVE S,98118,Seattle,(206) 327-8726,Seating 13-50,III, , , , ," 
"
1259161.58198661,192673.733872518,173,350175,0,350,A-Pizza Mart,A-Pizza Mart,9452 35TH AVE SW,98126,Seattle,(206) 932-5350,Seating 0-12,III, , , , ," 
"
1294205.86983752,111007.913608685,174,350176,0,350,A-Street Big Foot Java,A-Street Big Foot Java,1404 A ST SE,98002,Auburn,(253) 833-7863,Seating 0-12,I, , , , ," 
"
1272627.7400936,221562.095058933,175,350177,0,350,A & B Cafe,A & B Cafe,670 S WELLER ST,98104,Seattle,(206) 625-0408,Seating 13-50,III, , , , ," 
"
1296115.33288211,278902.61784485,176,350178,0,350,A & S Petroleum Lcc,A & S Petroleum Lcc,8002 NE BOTHELL WAY,98028,Kenmore,(425) 957-4427,Seating 0-12,III, , , , ," 
"
1297005.81207228,164810.638024017,177,350179,0,350,A Fire Inside Wood Fired Pizza #1 @ Route 206-992-5394,A Fire Inside Wood Fired Pizza,2000 BENSON RD S,98055,Renton,(206) 992-5394,Mobile Food Unit,III, , , , ," 
"
1265620.16093294,248721.983324349,178,350180,0,350,A La Mode Pies,A La Mode Pies,5821 PHINNEY AVE N,98103,Seattle,(206) 383-3796,Seating 0-12,II, , , , ," 
"
1258457.95084794,248125.829004854,179,350181,0,350,A La Mode Pies Ballard,A La Mode Pies Ballard,2034 NW 56TH ST #150,98107,Seattle,(206) 456-4343,Seating 13-50,II, , , , ," 
"
1257013.05085061,208477.578249022,180,350182,0,350,A La Mode Pies Llc,A La Mode Pies Llc,4225 SW ALASKA ST,98116,Seattle,(206) 456-4343,Seating 13-50,III, , , , ," 
"
1267533.80211878,229195.543046609,181,350183,0,350,A Pizza Mart,A Pizza Mart,2525 6TH AVE,98121,Seattle,(206) 322-4323,Seating 13-50,III, , , , ," 
"
1275935.68885827,247029.331525937,182,350184,0,350,A Pizza Mart Bar & Grill Inc,A Pizza Mart Bar & Grill Inc,5240 UNIVERSITY WAY NE STE D,98105,Seattle,(206) 697-5011,Seating 51-150,III, , , , ," 
"
1319289.21501194,251016.275323689,183,350185,0,350,A Platinum Event,A Platinum Event,8810 152ND ST NE,98052,Redmond,(206) 240-8564,Caterer,III, , , , ," 
"
1272614.28408377,221775.215695694,184,350186,0,350,A Plus Hong Kong Kitchen,A Plus Hong Kong Kitchen,669 S KING ST STE 103,98104,Seattle,(425) 220-9333,Seating 13-50,III, , , , ," 
"
1272035.49390277,221904.011697933,185,350187,0,350,A Plus Kitchen Inc,A Plus Kitchen Inc,419 6TH AVE S,98104,Seattle,(206) 859-1874,Seating 13-50,III, , , , ," 
"
1294159.87189803,107877.038636848,186,350188,0,350,"A St Pub; Llc","A St Pub; Llc",2402 A ST SE,98002,Auburn,(208) 446-4957,Seating 51-150,III, , , , ," 
"
1294128.75811511,114234.523953348,187,350189,0,350,A Street Arco,A Street Arco,305 'A' ST SE,98002,Auburn,(253) 833-7160,Grocery Store-no seating,I, , , , ," 
"
1265741.22401102,271204.627335355,188,350190,0,350,A1 Market,A1 Market,14401 GREENWOOD AVE N,98133,Seattle,(206) 679-0369,Seating 13-50,III, , , , ," 
"
1265786.60187303,260720.413067609,189,350191,0,350,"A1 Mart; Inc","A1 Mart; Inc",10406 GREENWOOD AVE N,98133,Seattle,(206) 407-6732,Seating 13-50,III, , , , ," 
"
1300874.2308446,260826.770138353,190,350192,0,350,Aa Sushi,Aa Sushi,9730 NE 119TH WAY,98034,Kirkland,,Seating 51-150,III, , , , ," 
"
1383651.71489561,195182.188829347,191,350193,0,350,Aahaar,Aahaar,7726 CENTER BL #135,98065,Snoqualmie,(510) 717-5776,Seating 13-50,III, , , , ," 
"
1269052.26397686,175618.594098359,192,350194,0,350,Aarons Pizza Palace,Aarons Pizza Palace,116 SW 148TH ST D-190,98166,Burien,,Seating 0-12,III, , , , ," 
"
1298092.23312777,177733.07871452,193,350195,0,350,Aarons Rod Llc,Aarons Rod Llc,364 RENTON CENTER WAY SW STE #56,98057,Renton,(206) 334-2922,Seating 13-50,III, , , , ," 
"
1274905.32084027,208894.272953689,194,350196,0,350,Abarrotes El Oaxaqueno,Abarrotes El Oaxaqueno,4515 15TH AVE S,98108,Seattle,(206) 954-2229,Grocery Store-no seating,I, , , , ," 
"
1279740.61891244,212984.971137106,195,350197,0,350,Abarrotes Ramirez,Abarrotes Ramirez,3218 RAINIER AVE S,98144,Seattle,(206) 683-1013,Grocery Store-no seating,I, , , , ," 
"
1270386.28788361,165907.191277102,196,350198,0,350,Abarrotes Y Envios Morelos,Abarrotes Y Envios Morelos,17730 AMBAUM BL S,98148,Burien,(206) 696-8726,Grocery Store-no seating,I, , , , ," 
"
1274432.8821526,191995.989165023,197,350199,0,350,Abboud'S Mc Donald'S,"Mcdonald'S; Llc",9610 DES MOINES MEMORIAL DR S,98108,Seattle,(206) 827-9700,Seating 51-150,III, , , , ," 
"
1256749.3509187,202054.16393052,198,350200,0,350,Abboud'S Mcdonalds,"Abboud'S Mcdonald'S; Llc",6546 CALIFORNIA AVE SW,98136,Seattle,(206) 762-9445,Seating 51-150,III, , , , ," 
"
1256927.16683602,214237.568697527,199,350201,0,350,"Abboud'S Mcdonalds; Llc","Abboud'S Mcdonalds; Llc",3003 CALIFORNIA AVE SW,98116,Seattle,(206) 767-5258,Seating 13-50,III, , , , ," 
"
1310447.26616044,104890.645003349,200,350202,0,350,Abc Book Store,Abc Book Store,5120 32ND ST SE,98092,Auburn,,Grocery Store-no seating,I, , , , ," 
"
1270664.94415045,150058.15965502,201,350203,0,350,Abc Grocery,Abc Grocery,22309 7TH AVE S,98198,Des Moines,(206) 878-4144,Grocery Store-no seating,I, , , , ," 
"
1297763.33089843,117913.612395689,202,350204,0,350,Aberdeen Cafe,Aberdeen Cafe,721 M ST NE #103,98002,Auburn,(253) 632-9034,Seating 13-50,III, , , , ," 
"
1267623.29111302,226646.863760769,203,350205,0,350,Aburiya Bento House,Aburiya Bento House,2100 WESTERN AVE B,98121,Seattle,(206) 453-4685,Seating 13-50,III, , , , ," 
"
1267826.69884269,228019.458128437,204,350206,0,350,Abyssinia Market,Abyssinia Market,2225 4TH AVE,98121,Seattle,(206) 770-9410,Seating 0-12,II, , , , ," 
"
1318053.32804802,238515.09494552,205,350207,0,350,Acacia Teriyaki,Acacia Teriyaki,4026 148TH AVE NE,98052,Redmond,(503) 927-0462,Seating 13-50,III, , , , ," 
"
1270958.5410042,109893.667805687,206,350208,0,350,Academy / Kitchen,Federal Way Public Academy,34620 9TH AVE S,98003,Federal Way,,School Lunch Program,II, , , , ," 
"
1319045.27816387,237636.690862432,207,350209,0,350,Acapulco Fresh @ Ms 98,Acapulco Fresh @ Ms 98,15253 NE 40TH ST,98052,Redmond,,Seating 51-150,III, , , , ," 
"
1288807.22315453,280008.879411861,208,350210,0,350,Acapulco Fresh Kenmore,Acapulco Fresh Kenmore,6016 NE BOTHELL WAY,98028,Kenmore,(425) 482-0334,Seating 13-50,III, , , , ," 
"
1281157.37493719,267693.979501024,209,350211,0,350,Accituno'S #12,Accituno'S #12,13055 LAKE CITY WAY NE,98125,Seattle,(206) 861-2008,Seating 13-50,III, , , , ," 
"
1309806.10504119,260296.044821858,210,350212,0,350,Aceituno'S Mexican Food,Aceituno'S Mexican Food,11747 124TH AVE NE,98034,Kirkland,(206) 861-2008,Seating 51-150,III, , , , ," 
"
1279041.67313185,277622.615483597,211,350213,0,350,Acorn Catering,Acorn Catering,16918 25TH AVE NE,98155,Lake Forest Park,(206) 361-1143,Caterer,III, , , , ," 
"
1304122.59213002,250706.880273193,212,350214,0,350,Acropolis Pizza & Pasta,Acropolis Pizza & Pasta Co,500 CENTRAL WAY,98033,Kirkland,(425) 822-1155,Seating 51-150,III, , , , ," 
"
1291597.29106519,171577.584791943,213,350215,0,350,Act 3 Catering,Act 3 Catering,15665 NELSON PL,98188,Tukwila,,Seating 0-12,III, , , , ," 
"
1313348.04513578,232094.785607681,214,350216,0,350,Acura Of Bellevue,Acura Of Bellevue,13424 NE 20TH ST,98005,Bellevue,,Seating 0-12,I, , , , ," 
"
1265738.20990944,248889.76251635,215,350217,0,350,Ada'S Restaurant & Bar,Ada'S Restaurant & Bar,5910 PHINNEY AVE N,98103,Seattle,(206) 906-9554,Seating 13-50,III, , , , ," 
"
1275575.17612785,230643.143497854,216,350218,0,350,Ada'S Technical Books & Cafe,Ada'S Technical Books And Cafe,425 15TH AVE E,98112,Seattle,(206) 941-4010,Seating 51-150,III, , , , ," 
"
1314484.24004185,277147.749963522,217,350219,0,350,Adams Bench Winery,Adams Bench Winery,13590 NE VILLAGE SQUARE DR UNIT 1040,98072,Woodinville,(425) 408-1969,Seating 13-50,I, , , , ," 
"
1256409.05599561,249560.818260849,218,350220,0,350,Adams Elementary School,Adams Elementary School,6110 28TH AVE NW,98107,Seattle,,School Lunch Program,II, , , , ," 
"
1257618.4259522,250310.140253022,219,350221,0,350,Addo Incubator,Addo Incubator,6420 24TH AVE NW,98107,Seattle,(206) 856-1315,Seating 51-150,III, , , , ," 
"
1273596.37890436,123707.919376597,220,350222,0,350,Adelaide Elem School,Adelaide Elementary School,1635 SW 304TH ST,98003,Federal Way,,School Lunch Program,II, , , , ," 
"
1292180.83090861,127477.495170772,221,350223,0,350,"Adesa Washington @ 621 37Th St Nw; Auburn",Adesa Washington Inc.,621 37TH ST NW,98001,Auburn,,Limited Food Services,, , , , ," 
"
1277730.20790702,226973.642306685,222,350224,0,350,Adey Abeba Ethiopian Restaurant,Adey Abeba Ethiopian Restaurant,2123 E UNION ST,98122,Seattle,,Seating 13-50,III, , , , ," 
"
1257012.86515544,215981.893292859,223,350225,0,350,Admiral Chevron,Admiral Chevron,2347 CALIFORNIA AVE SW,98116,Seattle,,Seating 0-12,III, , , , ," 
"
1257067.31288119,216423.031518191,224,350226,0,350,Admiral Cinema Llc,Admiral Cinema Llc,2343 CALIFORNIA AVE,98116,Seattle,,Seating 0-12,I, , , , ," 
"
1257192.27588587,216416.903577685,225,350227,0,350,Admiral Pub,Admiral Pub,2306 CALIFORNIA AVE SW,98116,Seattle,(206) 889-3945,Seating 51-150,III, , , , ," 
"
1316945.96707377,283165.65525052,226,350228,0,350,Adrice Wines,Adrice Wines,19495 144TH AVE NE STE A160,98072,Woodinville,(206) 354-7243,Seating 51-150,II, , , , ," 
"
1302316.19187143,280467.027773768,227,350229,0,350,Aeipathy Patisserie,Aeipathy Patisserie,18223 BOTHELL WAY NE,98011,Bothell,(425) 375-3299,Seating 13-50,III, , , , ," 
"
1304917.25589502,243138.376381353,228,350230,0,350,Aerie,Aerie,5520 108TH AVE NE,98033,Kirkland,,Seating 13-50,III, , , , ," 
"
1267612.91514952,226458.757837772,229,350231,0,350,Aerlume,Aerlume,2003 WESTERN AVE STE C,98121,Seattle,(206) 352-1450,Seating 151-250,III, , , , ," 
"
1314568.45214377,258216.082446352,230,350232,0,350,Aerojet,Aerojet,11411 139TH PL NE,98052,Redmond,,Seating 51-150,III, , , , ," 
"
1309457.77798194,229934.847342268,231,350233,0,350,Af Operations Truck #2- Uwa2,Af Operations Truck #2 - Uwa2,13537 AURORA AVE N,98133,Seattle,(206) 740-8467,Mobile Food Unit,I, , , , ," 
"
1304245.91307761,245899.133655101,232,350234,0,350,Afc @ Metropolitan Market,Afc Sushi @ Metropolitan Mkt #159,10611 NE 68th ST,98033,Kirkland,,Seating 0-12,III, , , , ," 
"
1257276.21699095,215395.606407687,233,350235,0,350,Afc Sushi,Afc Sushi @ Safeway  #2932,2622 CALIFORNIA AVE SW,98116,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1277494.08797245,139875.714140683,234,350236,0,350,"Afc Sushi   @ Fred Meyer; Inc.",Afc Sushi @ F. Meyer #215,25250 PACIFIC HWY S,98032,Kent,(206) 850-4860,Seating 0-12,III, , , , ," 
"
1254183.33899036,242781.7737481,235,350237,0,350,Afc Sushi #161 @ Metropolitan Market,Afc Sushi@ Metropolitan Market #161,3830 34TH AVE W,98199,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1297989.24087968,177634.740000442,236,350238,0,350,Afc Sushi & Asian Market @ Fred Meyer,Afc Sushi @ Fred Meyer #459,365 RENTON CENTER WAY SW,98057,Renton,,Seating 0-12,III, , , , ," 
"
1300523.51796336,143830.97689943,237,350239,0,350,Afc Sushi & Pan Asian @ Fred Meyer #172,Afc Sushi & Pan Asian,10201 SE 240TH ST,98031,Kent,(253) 859-5500,Seating 0-12,III, , , , ," 
"
1327369.67588511,247238.212341771,238,350240,0,350,Afc Sushi (Fred Meyer #00664),Afc Sushi (Fred Meyer #00664),17667 NE 76TH ST,98052,Redmond,,Seating 0-12,III, , , , ," 
"
1274969.52806094,252292.531957522,239,350241,0,350,Afc Sushi (Safeway #1550),Afc Sushi (Safeway #1550),7300 ROOSEVELT WAY NE,98115,Seattle,(206) 525-6348,Seating 0-12,III, , , , ," 
"
1314648.08190577,219550.069883525,240,350242,0,350,Afc Sushi (Safeway #490),Afc Sushi (Safeway #490),1645 140TH AVE,98005,Bellevue,,Seating 0-12,III, , , , ," 
"
1269224.6389602,228087.789684683,241,350243,0,350,Afc Sushi @ Amazon Doppler Building,Afc Sushi @ Amazon Doppler Building,2021 7TH AVE,98121,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1275218.52100128,197671.53949368,242,350244,0,350,Afc Sushi @ Boeing #2,Afc Sushi @ Boeing #2,7755 E MARGINAL WAY,98108,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1299907.68487744,184495.475294694,243,350245,0,350,Afc Sushi @ Boeing 4-21,Afc Sushi @ Boeing 4-21,900 LOGAN AVE N,98055,Renton,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1302559.11592628,164668.670788273,244,350246,0,350,Afc Sushi @ Fred Meyer #031,Afc Sushi @ Fred Meyer #031,17801 108TH AVE SE,98055,Renton,,Seating 0-12,III, , , , ," 
"
1261845.78396727,112513.046425194,245,350247,0,350,Afc Sushi @ Fred Meyer #111,Afc Sushi @ Fred Meyer #111,33702 21ST AVE SW,98023,Federal Way,,Seating 0-12,III, , , , ," 
"
1294877.52006902,118210.537654847,246,350248,0,350,Afc Sushi @ Fred Meyer #19,Afc Sushi @ Fred Meyer #19,801 Auburn WAY N,98002,Auburn,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1317075.7338746,232204.534403935,247,350249,0,350,Afc Sushi @ Fred Meyer #23,Afc Sushi @ Fred Meyer #23,2041 148TH AVE NE,98007,Bellevue,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1269413.99389644,176904.719150767,248,350250,0,350,Afc Sushi @ Fred Meyer #28,Afc Sushi @ Fred Meyer #28,14300 1ST AVE S,98168,Burien,,Seating 0-12,III, , , , ," 
"
1321849.89296144,132715.58869718,249,350251,0,350,Afc Sushi @ Fred Meyer #53,Afc Sushi @ Fred Meyer #53,16735 SE 272ND ST,98042,Covington,,Seating 0-12,III, , , , ," 
"
1342466.83794793,201804.746778443,250,350252,0,350,Afc Sushi @ Fred Meyer #658,Afc Sushi @ Fred Meyer #658,6100 E LAKE SAMMAMISH PKWY SE,98029,Issaquah,,Seating 0-12,III, , , , ," 
"
1346657.75312252,135106.322104692,251,350253,0,350,Afc Sushi @ Fred Meyer #682,Afc Sushi @ Fred Meyer #682,26520 MAPLE VALLEY BLK DIAMOND RD,98038,Maple Valley,(425) 591-6230,Seating 0-12,III, , , , ," 
"
1308032.10104327,261022.018107444,252,350254,0,350,Afc Sushi @ Fred Meyers #391,Afc Sushi @ Fred Meyer #391,12221 120TH AVE NE,98034,Kirkland,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1265345.45511752,231627.046057597,253,350255,0,350,Afc Sushi @ Metopolitan Market #157,Afc Sushi @ Metopolitan Market #157,100 MERCER ST,98109,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1257598.8390491,216119.820182353,254,350256,0,350,Afc Sushi @ Metropolitan #153,Afc Sushi @ Metropolitan #153,2320 42ND AVE SW,98116,Seattle,,Seating 0-12,III, , , , ," 
"
1283016.60711111,247088.985606104,255,350257,0,350,Afc Sushi @ Metropolitan 156,Afc Sushi @ Metropolitan 156,5250 40TH AVE NE,98105,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1343779.99116153,223337.973396942,256,350258,0,350,Afc Sushi @ Metropolitan Market #162,Afc Sushi @ Metropolitan Market #162,301 228TH AVE SE,98074,Sammamish,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1294327.34892528,216638.477609605,257,350259,0,350,Afc Sushi @ Metropolitan Market #164,Afc Sushi @ Metropolitan Market #164,2755 77TH AVE SE,98040,Mercer Island,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1346718.43607202,133703.521760687,258,350260,0,350,Afc Sushi @ Safeway # 1471,Afc Sushi @ Safeway #1471,26916 MAPLE VALLEY BLK DIAMOND RD SE,98038,Maple Valley,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1276477.12314285,265395.34925577,259,350261,0,350,Afc Sushi @ Safeway # 1586,Afc Sushi@ Safeway #1586,12318 15TH AVE NE,98125,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1340298.90888485,199892.484854937,260,350262,0,350,Afc Sushi @ Safeway # 1624,Afc Sushi @ Safeway #1624,735 NW GILMAN BL,98027,Issaquah,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1302531.34006318,266906.693345934,261,350263,0,350,Afc Sushi @ Safeway # 2734,Afc Sushi @ Safeway #2734,10020 NE 137TH ST,98034,Kirkland,(310) 604-3200,Seating 0-12,III, , , , ," 
"
1280267.0161536,244857.492693767,262,350264,0,350,Afc Sushi @ Safeway #0488,Afc Sushi @ Safeway #488,3020 NE 45TH ST,98105,Seattle,(206) 522-8350,Seating 0-12,III, , , , ," 
"
1355383.26585519,74472.8524926007,263,350265,0,350,Afc Sushi @ Safeway #0494,Afc Sushi @ Safeway #0494,152 ROOSEVELT AVE,98022,Enumclaw,(360) 825-5023,Seating 0-12,III, , , , ," 
"
1294547.08601861,114872.815655768,264,350266,0,350,Afc Sushi @ Safeway #0531,Afc Sushi @ Safeway #0531,101 AUBURN WAY S,98002,Auburn,(310) 604-3200,Seating 0-12,III, , , , ," 
"
